Pago,DiasEnvio(Real),DiasEnvio(Programado),BeneficioPorPedido,EstadoEntrega,RiesgoEntregaTardia,Categoria,PaisCliente,IDCliente,SegmentoCliente,PaisPedido,FechaPedido,IDPedido,IDArticuloPedido,PrecioArticuloPedido,CantidadArticulosPedido,Ventas,TotalArticulosPedido,GananciaPorPedido,RegionPedido,DestinoPedido,EstadoPedido,IDProducto,CategoriaProducto,NombreProducto,PrecioProducto,FechaEnvio,ModoEnvio
DEBIT,5,2,5.868.000.031,Late delivery,1,Fishing,EE. UU.,5293,Consumer,Brasil,4/23/2017 13:42,57789,144585,399.980.011,1,399.980.011,359.980.011,5.868.000.031,South America,Paraná,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/28/2017 13:42,Second Class
DEBIT,5,4,-5.879.999.924,Late delivery,1,Fishing,Puerto Rico,9628,Consumer,Brasil,4/23/2017 6:42,57769,144537,399.980.011,1,399.980.011,335.980.011,-5.879.999.924,South America,São Paulo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/28/2017 6:42,Standard Class
DEBIT,4,2,1.785.500.031,Late delivery,1,Fishing,EE. UU.,10332,Consumer,Argentina,4/22/2017 12:50,57718,144396,399.980.011,1,399.980.011,371.980.011,1.785.500.031,South America,Buenos Aires (provincia),COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/26/2017 12:50,Second Class
DEBIT,2,1,1.019.100.037,Late delivery,1,Fishing,Puerto Rico,6833,Corporate,Brasil,4/22/2017 11:05,57713,144377,399.980.011,1,399.980.011,363.980.011,1.019.100.037,South America,Río de Janeiro,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/24/2017 11:05,First Class
CASH,5,4,1.919.900.055,Late delivery,1,Fishing,EE. UU.,6734,Home Office,Brasil,4/21/2017 21:25,57674,144269,399.980.011,1,399.980.011,399.980.011,1.919.900.055,South America,São Paulo,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/26/2017 21:25,Standard Class
PAYMENT,2,4,1.029.499.969,Advance shipping,0,Fishing,EE. UU.,6110,Corporate,Brasil,4/20/2017 11:05,57576,144037,399.980.011,1,399.980.011,395.980.011,1.029.499.969,South America,Rio Grande do Sul,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/22/2017 11:05,Standard Class
TRANSFER,0,0,1.670.299.988,Shipping canceled,0,Fishing,EE. UU.,553,Consumer,Argentina,4/20/2017 0:34,57546,143965,399.980.011,1,399.980.011,347.980.011,1.670.299.988,South America,Santa Fe,CANCELED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/20/2017 12:34,Same Day
TRANSFER,6,4,4.581.000.137,Late delivery,1,Fishing,EE. UU.,6081,Corporate,Brasil,4/19/2017 20:43,57535,143942,399.980.011,1,399.980.011,331.980.011,4.581.000.137,South America,Paraná,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/25/2017 20:43,Standard Class
TRANSFER,4,4,1.631.900.024,Shipping canceled,0,Fishing,Puerto Rico,7107,Home Office,Brasil,4/19/2017 0:45,57478,143792,399.980.011,1,399.980.011,339.980.011,1.631.900.024,South America,Minas Gerais,SUSPECTED_FRAUD,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/23/2017 0:45,Standard Class
DEBIT,6,4,32,Late delivery,1,Fishing,EE. UU.,9036,Consumer,Brasil,4/18/2017 16:41,57455,143729,399.980.011,1,399.980.011,399.980.011,32,South America,Espíritu Santo,ON_HOLD,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/24/2017 16:41,Standard Class
CASH,5,4,-6.731.699.829,Late delivery,1,Fishing,EE. UU.,8969,Home Office,Brasil,4/18/2017 16:20,57454,143724,399.980.011,1,399.980.011,395.980.011,-6.731.699.829,South America,Espíritu Santo,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/23/2017 16:20,Standard Class
PAYMENT,4,2,5.095.999.908,Late delivery,1,Fishing,Puerto Rico,9153,Consumer,Argentina,4/18/2017 14:14,57448,143708,399.980.011,1,399.980.011,391.980.011,5.095.999.908,South America,Córdoba,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/22/2017 14:14,Second Class
CASH,4,4,-5.150.000.095,Shipping on time,0,Fishing,Puerto Rico,7402,Consumer,Brasil,4/17/2017 15:28,57383,143532,399.980.011,1,399.980.011,395.980.011,-5.150.000.095,South America,Santa Catarina,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/21/2017 15:28,Standard Class
TRANSFER,3,4,1.058.300.018,Shipping canceled,0,Fishing,Puerto Rico,6314,Home Office,Brasil,4/17/2017 15:07,57382,143531,399.980.011,1,399.980.011,391.980.011,1.058.300.018,South America,Santa Catarina,CANCELED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/20/2017 15:07,Standard Class
TRANSFER,4,4,1.126.699.982,Shipping on time,0,Fishing,EE. UU.,1747,Corporate,Brasil,4/17/2017 3:12,57348,143443,399.980.011,1,399.980.011,359.980.011,1.126.699.982,South America,Rondônia,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/21/2017 3:12,Standard Class
PAYMENT,2,4,1.234.100.037,Advance shipping,0,Fishing,Puerto Rico,4063,Consumer,Argentina,4/17/2017 0:45,57341,143427,399.980.011,1,399.980.011,339.980.011,1.234.100.037,South America,Chaco,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/19/2017 0:45,Standard Class
PAYMENT,6,4,49.5,Late delivery,1,Fishing,Puerto Rico,359,Consumer,Brasil,4/14/2017 21:36,57195,143066,399.980.011,1,399.980.011,395.980.011,49.5,South America,Rio Grande do Sul,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/20/2017 21:36,Standard Class
CASH,6,2,6.559.999.847,Late delivery,1,Fishing,EE. UU.,5678,Consumer,Brasil,4/14/2017 2:20,57140,142922,399.980.011,1,399.980.011,327.980.011,6.559.999.847,South America,Ceará,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/20/2017 2:20,Second Class
DEBIT,6,4,8.640.000.153,Late delivery,1,Fishing,EE. UU.,6470,Consumer,Brasil,4/14/2017 0:35,57135,142908,399.980.011,1,399.980.011,319.980.011,8.640.000.153,South America,Paraná,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/20/2017 0:35,Standard Class
DEBIT,5,4,3.920.000.076,Late delivery,1,Fishing,EE. UU.,4261,Home Office,Brasil,4/13/2017 18:58,57119,142876,399.980.011,1,399.980.011,391.980.011,3.920.000.076,South America,Goiás,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/18/2017 18:58,Standard Class
DEBIT,2,1,1.785.500.031,Late delivery,1,Fishing,EE. UU.,12189,Consumer,Brasil,4/13/2017 14:04,57105,142836,399.980.011,1,399.980.011,371.980.011,1.785.500.031,South America,São Paulo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/15/2017 14:04,First Class
CASH,6,4,-2.300.899.963,Late delivery,1,Fishing,Puerto Rico,2582,Home Office,Brasil,04/12/2017 13:33,57035,142676,399.980.011,1,399.980.011,2.999.899.902,-2.300.899.963,South America,São Paulo,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/18/2017 13:33,Standard Class
PAYMENT,5,4,-6.999.699.707,Late delivery,1,Fishing,Puerto Rico,10306,Consumer,Brasil,04/12/2017 13:12,57034,142672,399.980.011,1,399.980.011,399.980.011,-6.999.699.707,South America,São Paulo,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/17/2017 13:12,Standard Class
DEBIT,4,4,-1.621.799.927,Shipping on time,0,Fishing,EE. UU.,6178,Corporate,Brasil,04/11/2017 17:34,56978,142515,399.980.011,1,399.980.011,387.980.011,-1.621.799.927,South America,São Paulo,ON_HOLD,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/15/2017 17:34,Standard Class
PAYMENT,4,2,-2.561.199.951,Late delivery,1,Fishing,Puerto Rico,8541,Home Office,Brasil,04/11/2017 15:49,56973,142500,399.980.011,1,399.980.011,383.980.011,-2.561.199.951,South America,Bahía,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/15/2017 15:49,Second Class
CASH,2,1,5.220.000.076,Late delivery,1,Fishing,EE. UU.,6672,Corporate,Argentina,04/11/2017 5:40,56944,142433,399.980.011,1,399.980.011,347.980.011,5.220.000.076,South America,Corrientes,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/13/2017 5:40,First Class
CASH,2,1,-5.541.999.817,Late delivery,1,Fishing,EE. UU.,6672,Corporate,Argentina,04/11/2017 5:40,56944,142432,399.980.011,1,399.980.011,339.980.011,-5.541.999.817,South America,Corrientes,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/13/2017 5:40,First Class
TRANSFER,6,4,1.285.099.945,Late delivery,1,Fishing,EE. UU.,4107,Consumer,Brasil,04/10/2017 16:00,56905,142338,399.980.011,1,399.980.011,377.980.011,1.285.099.945,South America,Ceará,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/16/2017 16:00,Standard Class
DEBIT,2,4,122.75,Advance shipping,0,Fishing,EE. UU.,602,Consumer,Brasil,04/10/2017 12:51,56896,142314,399.980.011,1,399.980.011,371.980.011,122.75,South America,Amazonas,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/12/2017 12:51,Standard Class
TRANSFER,6,4,1.747.100.067,Late delivery,1,Fishing,EE. UU.,2520,Consumer,Brasil,04/10/2017 12:30,56895,142311,399.980.011,1,399.980.011,363.980.011,1.747.100.067,South America,Amazonas,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/16/2017 12:30,Standard Class
PAYMENT,3,4,1.231.900.024,Advance shipping,0,Fishing,EE. UU.,4175,Consumer,Brasil,04/10/2017 11:27,56892,142303,399.980.011,1,399.980.011,351.980.011,1.231.900.024,South America,São Paulo,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/13/2017 11:27,Standard Class
PAYMENT,3,4,-2.668.999.939,Advance shipping,0,Fishing,EE. UU.,4175,Consumer,Brasil,04/10/2017 11:27,56892,142302,399.980.011,1,399.980.011,347.980.011,-2.668.999.939,South America,São Paulo,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/13/2017 11:27,Standard Class
DEBIT,6,4,1.319.900.055,Late delivery,1,Fishing,Puerto Rico,8197,Consumer,Brasil,04/10/2017 3:44,56870,142253,399.980.011,1,399.980.011,2.999.899.902,1.319.900.055,South America,Goiás,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/16/2017 3:44,Standard Class
DEBIT,6,2,1.881.499.939,Late delivery,1,Fishing,EE. UU.,1955,Consumer,Brasil,04/09/2017 18:59,56845,142187,399.980.011,1,399.980.011,383.980.011,1.881.499.939,South America,São Paulo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/15/2017 18:59,Second Class
DEBIT,6,2,1.379.299.927,Late delivery,1,Fishing,EE. UU.,1955,Consumer,Brasil,04/09/2017 18:59,56845,142185,399.980.011,1,399.980.011,379.980.011,1.379.299.927,South America,São Paulo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/15/2017 18:59,Second Class
TRANSFER,2,1,87,Shipping canceled,0,Fishing,Puerto Rico,390,Home Office,Brasil,04/09/2017 7:25,56812,142095,399.980.011,1,399.980.011,347.980.011,87,South America,Tocantins,CANCELED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/11/2017 7:25,First Class
TRANSFER,6,4,9.180.000.305,Late delivery,1,Fishing,EE. UU.,10414,Consumer,Brasil,04/09/2017 6:43,56810,142086,399.980.011,1,399.980.011,339.980.011,9.180.000.305,South America,Tocantins,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/15/2017 6:43,Standard Class
DEBIT,2,1,1.051.600.037,Late delivery,1,Fishing,EE. UU.,8547,Corporate,Brasil,04/09/2017 5:19,56806,142070,399.980.011,1,399.980.011,335.980.011,1.051.600.037,South America,Río Grande del Norte,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/11/2017 5:19,First Class
PAYMENT,0,0,8.959.999.847,Shipping on time,0,Fishing,Puerto Rico,1591,Corporate,Brasil,04/09/2017 1:49,56796,142042,399.980.011,1,399.980.011,319.980.011,8.959.999.847,South America,São Paulo,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/09/2017 13:49,Same Day
PAYMENT,0,0,1.229.899.979,Shipping on time,0,Fishing,Puerto Rico,3570,Home Office,Brasil,04/09/2017 0:46,56793,142037,399.980.011,1,399.980.011,2.999.899.902,1.229.899.979,South America,Paraíba,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/09/2017 12:46,Same Day
PAYMENT,1,0,28,Late delivery,1,Fishing,Puerto Rico,7260,Corporate,Brasil,04/08/2017 23:21,56789,142026,399.980.011,1,399.980.011,399.980.011,28,South America,Paraíba,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/09/2017 11:21,Same Day
TRANSFER,3,4,1.008.700.027,Advance shipping,0,Fishing,EE. UU.,12118,Home Office,Argentina,04/08/2017 20:54,56782,142012,399.980.011,1,399.980.011,387.980.011,1.008.700.027,South America,Buenos Aires,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/11/2017 20:54,Standard Class
PAYMENT,6,2,9.463.999.939,Late delivery,1,Fishing,Puerto Rico,2485,Consumer,Brasil,04/08/2017 13:12,56760,141962,399.980.011,1,399.980.011,363.980.011,9.463.999.939,South America,Amapá,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/14/2017 13:12,Second Class
DEBIT,5,2,1.126.699.982,Late delivery,1,Fishing,EE. UU.,7207,Consumer,Brasil,04/08/2017 12:51,56759,141957,399.980.011,1,399.980.011,359.980.011,1.126.699.982,South America,Amapá,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,4/13/2017 12:51,Second Class
PAYMENT,5,4,6.188.000.107,Late delivery,1,Fishing,EE. UU.,3376,Consumer,Argentina,04/07/2017 12:19,56689,141780,399.980.011,1,399.980.011,363.980.011,6.188.000.107,South America,La Pampa,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/12/2017 12:19,Standard Class
DEBIT,2,4,1.843.099.976,Advance shipping,0,Fishing,EE. UU.,10551,Consumer,Brasil,04/07/2017 2:31,56661,141700,399.980.011,1,399.980.011,383.980.011,1.843.099.976,South America,Río de Janeiro,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/09/2017 2:31,Standard Class
DEBIT,2,1,1.161.900.024,Late delivery,1,Fishing,Puerto Rico,5419,Corporate,Brasil,04/06/2017 7:36,56607,141591,399.980.011,1,399.980.011,331.980.011,1.161.900.024,South America,São Paulo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/08/2017 7:36,First Class
DEBIT,2,1,1.108.600.006,Late delivery,1,Fishing,Puerto Rico,5419,Corporate,Brasil,04/06/2017 7:36,56607,141590,399.980.011,1,399.980.011,327.980.011,1.108.600.006,South America,São Paulo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/08/2017 7:36,First Class
DEBIT,6,4,1.260.899.963,Late delivery,1,Fishing,Puerto Rico,8689,Corporate,Brasil,04/05/2017 15:08,56560,141480,399.980.011,1,399.980.011,387.980.011,1.260.899.963,South America,Río de Janeiro,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/11/2017 15:08,Standard Class
DEBIT,6,4,-7.219.000.244,Late delivery,1,Fishing,Puerto Rico,8689,Corporate,Brasil,04/05/2017 15:08,56560,141478,399.980.011,1,399.980.011,383.980.011,-7.219.000.244,South America,Río de Janeiro,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/11/2017 15:08,Standard Class
DEBIT,4,4,1.301.900.024,Shipping on time,0,Fishing,Puerto Rico,8935,Consumer,Brasil,04/04/2017 10:24,56478,141284,399.980.011,1,399.980.011,371.980.011,1.301.900.024,South America,São Paulo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/08/2017 10:24,Standard Class
TRANSFER,3,4,1.273.899.994,Advance shipping,0,Fishing,EE. UU.,2494,Consumer,Brasil,04/04/2017 10:03,56477,141280,399.980.011,1,399.980.011,363.980.011,1.273.899.994,South America,Piauí,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/07/2017 10:03,Standard Class
CASH,2,2,1.493.899.994,Shipping on time,0,Fishing,EE. UU.,3120,Corporate,Brasil,04/04/2017 4:27,56461,141236,399.980.011,1,399.980.011,331.980.011,1.493.899.994,South America,São Paulo,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/06/2017 4:27,Second Class
PAYMENT,2,1,1.451.900.024,Late delivery,1,Fishing,EE. UU.,11696,Corporate,Argentina,04/04/2017 2:21,56455,141214,399.980.011,1,399.980.011,399.980.011,1.451.900.024,South America,Neuquén,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/06/2017 2:21,First Class
PAYMENT,2,1,1.029.499.969,Late delivery,1,Fishing,Puerto Rico,10761,Consumer,Brasil,04/04/2017 1:39,56453,141210,399.980.011,1,399.980.011,395.980.011,1.029.499.969,South America,São Paulo,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/06/2017 1:39,First Class
PAYMENT,3,2,18,Late delivery,1,Fishing,EE. UU.,8820,Home Office,Brasil,04/03/2017 14:47,56422,141132,399.980.011,1,399.980.011,359.980.011,18,South America,Minas Gerais,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/06/2017 14:47,Second Class
PAYMENT,2,2,8.800.000.191,Shipping on time,0,Fishing,EE. UU.,3622,Home Office,Argentina,04/03/2017 14:26,56421,141131,399.980.011,1,399.980.011,351.980.011,8.800.000.191,South America,Buenos Aires,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/05/2017 14:26,Second Class
TRANSFER,6,2,6.960.000.038,Late delivery,1,Fishing,EE. UU.,11823,Corporate,Argentina,04/03/2017 14:05,56420,141125,399.980.011,1,399.980.011,347.980.011,6.960.000.038,South America,Buenos Aires,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/09/2017 14:05,Second Class
DEBIT,5,2,1.563.899.994,Late delivery,1,Fishing,EE. UU.,7755,Consumer,Argentina,04/03/2017 13:44,56419,141121,399.980.011,1,399.980.011,339.980.011,1.563.899.994,South America,Buenos Aires,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/08/2017 13:44,Second Class
DEBIT,5,4,-2.904.899.902,Late delivery,1,Fishing,Puerto Rico,7555,Home Office,Brasil,04/02/2017 0:57,56314,140850,399.980.011,1,399.980.011,331.980.011,-2.904.899.902,South America,Bahía,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/07/2017 0:57,Standard Class
TRANSFER,3,4,-1.043.899.994,Advance shipping,0,Fishing,Puerto Rico,5684,Home Office,Brasil,3/31/2017 13:13,56212,140601,399.980.011,1,399.980.011,347.980.011,-1.043.899.994,South America,Minas Gerais,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/03/2017 13:13,Standard Class
TRANSFER,2,2,9.504.000.092,Shipping on time,0,Fishing,EE. UU.,5122,Consumer,Argentina,3/30/2017 0:04,56106,140318,399.980.011,1,399.980.011,395.980.011,9.504.000.092,South America,Buenos Aires,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/01/2017 0:04,Second Class
TRANSFER,2,2,1.881.499.939,Shipping on time,0,Fishing,EE. UU.,5122,Consumer,Argentina,3/30/2017 0:04,56106,140317,399.980.011,1,399.980.011,391.980.011,1.881.499.939,South America,Buenos Aires,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/01/2017 0:04,Second Class
DEBIT,3,4,-2.217.000.008,Advance shipping,0,Fishing,EE. UU.,12328,Consumer,Brasil,3/29/2017 13:55,56077,140227,399.980.011,1,399.980.011,351.980.011,-2.217.000.008,South America,Distrito Federal,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/01/2017 13:55,Standard Class
TRANSFER,4,4,1.043.899.994,Shipping on time,0,Fishing,Puerto Rico,4513,Consumer,Argentina,3/29/2017 12:31,56073,140218,399.980.011,1,399.980.011,347.980.011,1.043.899.994,South America,Chaco,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/02/2017 12:31,Standard Class
CASH,3,4,9.791.999.817,Advance shipping,0,Fishing,EE. UU.,11073,Consumer,Argentina,3/29/2017 12:10,56072,140213,399.980.011,1,399.980.011,339.980.011,9.791.999.817,South America,Chaco,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/01/2017 12:10,Standard Class
DEBIT,4,4,1.785.899.963,Shipping on time,0,Fishing,Puerto Rico,10554,Consumer,Brasil,3/28/2017 3:14,55978,139956,399.980.011,1,399.980.011,379.980.011,1.785.899.963,South America,Ceará,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,04/01/2017 3:14,Standard Class
DEBIT,2,2,-2.278.000.069,Shipping on time,0,Fishing,EE. UU.,11120,Corporate,Argentina,3/27/2017 14:16,55941,139872,399.980.011,1,399.980.011,339.980.011,-2.278.000.069,South America,Buenos Aires,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,3/29/2017 14:16,Second Class
DEBIT,2,2,1.612.700.043,Shipping on time,0,Fishing,EE. UU.,11120,Corporate,Argentina,3/27/2017 14:16,55941,139870,399.980.011,1,399.980.011,335.980.011,1.612.700.043,South America,Buenos Aires,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,3/29/2017 14:16,Second Class
CASH,2,4,-6.459.699.707,Advance shipping,0,Fishing,Puerto Rico,5030,Corporate,Brasil,3/26/2017 20:45,55891,139754,399.980.011,1,399.980.011,379.980.011,-6.459.699.707,South America,Piauí,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,3/28/2017 20:45,Standard Class
PAYMENT,2,1,9.280.000.305,Late delivery,1,Fishing,EE. UU.,5084,Corporate,Brasil,3/26/2017 6:02,55849,139656,399.980.011,1,399.980.011,319.980.011,9.280.000.305,South America,São Paulo,PENDING_PAYMENT,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,3/28/2017 6:02,First Class
TRANSFER,3,2,34,Late delivery,1,Fishing,EE. UU.,7571,Consumer,Brasil,3/25/2017 3:03,55772,139475,399.980.011,1,399.980.011,339.980.011,34,South America,Sergipe,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,3/28/2017 3:03,Second Class
TRANSFER,3,2,5.040.000.153,Late delivery,1,Fishing,EE. UU.,7571,Consumer,Brasil,3/25/2017 3:03,55772,139473,399.980.011,1,399.980.011,335.980.011,5.040.000.153,South America,Sergipe,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980.011,3/28/2017 3:03,Second Class
